"date","NYT_dailySD","CD_dailySD","CNBC_dailySD","NYT_MSS","CD_MSS","CNBC_MSS","NYT_length","CD_length","CNBC_length","n_NYT_articles","n_CD_articles","n_CNBC_articles"
2018-04-18,NA,NA,NA,NA,1.29544662245334,NA,3443,8828,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,8828,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-1.02183783554369,NA,3443,3979,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3979,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-1.07520868816966,NA,3443,2917,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,2917,3974,7,7,15
2018-04-18,NA,NA,NA,NA,0.55316807248676,NA,3443,5808,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,5808,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-0.0656611830017346,NA,3443,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,0.112837352975382,NA,3443,3717,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3717,3974,7,7,15
2018-04-18,NA,NA,NA,0.408598389879792,-2.57998351874183,NA,1189,3168,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3168,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-0.354489815024452,NA,1189,2699,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2699,3974,7,7,15
2018-04-18,NA,NA,NA,NA,0.134880942104433,NA,1189,4179,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,4179,3974,7,7,15
2018-04-18,NA,NA,NA,NA,0.763351539695011,NA,1189,7941,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,7941,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2657,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-3.15857879439764,NA,3443,3891,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3891,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-1.38752134771806,NA,3443,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-1.45926025143229,NA,3443,3529,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3529,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3529,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3717,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,2917,3974,7,7,15
2018-04-18,NA,NA,NA,NA,-0.216004008617091,NA,3443,3715,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,3443,3715,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,3715,3974,7,7,15
2018-04-18,NA,NA,NA,0.31658937920475,NA,NA,1028,3168,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3168,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2699,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,4179,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,7941,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2657,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,8828,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3979,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3891,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3529,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1189,5808,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,2917,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,5808,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1028,3715,3974,7,7,15
2018-04-18,NA,NA,NA,1.35176386258663,NA,NA,1357,3168,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3168,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2699,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,4179,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,7941,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2657,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,8828,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3979,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3891,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3529,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3717,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,2917,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,3008,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,3276,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,4742,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,3476,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,7979,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,5808,3974,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3335,7,7,15
2018-04-18,NA,NA,NA,NA,NA,NA,1357,3604,3008,7,7,15
